date,shift,wait_min,complaint,weekend,monday
2026-08-01,Manhã,4.089697388317275,0,True,False
2026-08-01,Manhã,3.1045842485314137,0,True,False
2026-08-01,Manhã,1.7893397019972288,1,True,False
2026-08-01,Manhã,7.056528197708549,0,True,False
2026-08-01,Manhã,3.0752429074868184,0,True,False
2026-08-01,Manhã,2.667842023389621,0,True,False
2026-08-01,Manhã,4.11941154044727,0,True,False
2026-08-01,Manhã,6.862358029584118,0,True,False
2026-08-01,Manhã,7.058707771194235,0,True,False
2026-08-01,Manhã,6.14473283546759,0,True,False
2026-08-01,Manhã,4.9339215263640295,0,True,False
2026-08-01,Manhã,4.329910356710966,0,True,False
2026-08-01,Manhã,3.0009674369141823,0,True,False
2026-08-01,Manhã,8.799851041195856,0,True,False
2026-08-01,Manhã,2.7584596580564478,0,True,False
2026-08-01,Manhã,6.7580487021954765,0,True,False
2026-08-01,Manhã,19.913495072162505,0,True,False
2026-08-01,Manhã,2.8122960099960257,0,True,False
2026-08-01,Manhã,3.9300871218819973,0,True,False
2026-08-01,Manhã,7.786426802012466,0,True,False
2026-08-01,Manhã,2.5972393439140498,0,True,False
2026-08-01,Manhã,2.154118104806639,0,True,False
2026-08-01,Manhã,4.892337896618617,0,True,False
2026-08-01,Tarde,2.49645292388849,0,True,False
2026-08-01,Tarde,2.600539077845582,0,True,False
2026-08-01,Tarde,3.1963893166917665,0,True,False
2026-08-01,Tarde,9.644647477926034,0,True,False
2026-08-01,Tarde,1.390560065397089,0,True,False
2026-08-01,Tarde,2.1655591091603577,0,True,False
2026-08-01,Tarde,5.511501263246368,0,True,False
2026-08-01,Tarde,3.389102629089932,0,True,False
2026-08-01,Tarde,1.940834844416735,0,True,False
2026-08-01,Tarde,5.457103375392842,0,True,False
2026-08-01,Tarde,7.018733032024996,0,True,False
2026-08-01,Tarde,7.457000926788134,0,True,False
2026-08-01,Tarde,3.7978018508767653,0,True,False
2026-08-01,Tarde,4.193900258994285,0,True,False
2026-08-01,Tarde,5.51825272511004,0,True,False
2026-08-01,Tarde,2.550228579535259,0,True,False
2026-08-01,Tarde,2.2916426918260675,0,True,False
2026-08-01,Tarde,1.9321909735279945,0,True,False
2026-08-01,Tarde,9.23456089364571,0,True,False
2026-08-01,Tarde,7.810513732626762,0,True,False
2026-08-01,Tarde,9.004047349254087,0,True,False
2026-08-01,Tarde,6.447644312252825,0,True,False
2026-08-01,Tarde,6.2984958653652585,0,True,False
2026-08-01,Tarde,4.5024489429903625,0,True,False
2026-08-01,Tarde,4.073772936214638,0,True,False
2026-08-01,Tarde,4.8827091314185145,0,True,False
2026-08-01,Tarde,4.523410108315801,0,True,False
2026-08-01,Tarde,6.220209366641103,0,True,False
2026-08-01,Tarde,3.027638254041674,0,True,False
2026-08-01,Tarde,5.58538235922641,0,True,False
2026-08-01,Tarde,9.379083636465623,0,True,False
2026-08-01,Tarde,13.578676083611256,0,True,False
2026-08-01,Tarde,4.455141486028384,0,True,False
2026-08-01,Tarde,12.80761174685113,0,True,False
2026-08-01,Tarde,3.798333538668023,0,True,False
2026-08-01,Tarde,2.991236263277655,1,True,False
2026-08-01,Tarde,2.7055768754154275,0,True,False
2026-08-01,Tarde,5.53608217983094,0,True,False
2026-08-01,Tarde,4.897123791809466,0,True,False
2026-08-01,Tarde,3.1070427364721556,0,True,False
2026-08-01,Tarde,9.044022098127746,0,True,False
2026-08-01,Tarde,7.548854157541501,0,True,False
2026-08-01,Tarde,3.6899105767779727,0,True,False
2026-08-01,Tarde,7.618172181126963,0,True,False
2026-08-01,Tarde,3.121815228352203,1,True,False
2026-08-01,Tarde,6.702612103174655,0,True,False
2026-08-01,Tarde,11.260613329037813,0,True,False
2026-08-01,Tarde,2.7894975053204036,0,True,False
2026-08-01,Tarde,7.4576204369414825,0,True,False
2026-08-01,Noite,4.97746082689075,0,True,False
2026-08-01,Noite,4.655755003225131,0,True,False
2026-08-01,Noite,1.3317909745820342,0,True,False
2026-08-01,Noite,6.18062029160719,0,True,False
2026-08-01,Noite,12.66250421286286,0,True,False
2026-08-01,Noite,4.490842764892676,0,True,False
2026-08-01,Noite,12.007210581043003,0,True,False
2026-08-01,Noite,4.16754112577793,0,True,False
2026-08-01,Noite,5.148630163123559,0,True,False
2026-08-01,Noite,3.2802929588650205,0,True,False
2026-08-01,Noite,2.1855401333927706,1,True,False
2026-08-01,Noite,12.523477342526588,0,True,False
2026-08-01,Noite,13.188821205641375,0,True,False
2026-08-01,Noite,8.878531809783295,0,True,False
2026-08-01,Noite,3.6575138997701315,0,True,False
2026-08-01,Noite,3.888192736098469,0,True,False
2026-08-01,Noite,1.778434292358513,0,True,False
2026-08-01,Noite,6.890467644364715,0,True,False
2026-08-01,Noite,3.206906680941184,0,True,False
2026-08-01,Noite,2.437571022694224,0,True,False
2026-08-01,Noite,5.829969690518297,0,True,False
2026-08-01,Noite,5.607209032386989,0,True,False
2026-08-01,Madrugada,3.4158107186879336,0,True,False
2026-08-01,Madrugada,7.952384799752517,0,True,False
2026-08-01,Madrugada,6.265699915558262,0,True,False
2026-08-01,Madrugada,4.338650084449225,0,True,False
2026-08-01,Madrugada,6.668892700972373,0,True,False
2026-08-01,Madrugada,5.3320455674138865,0,True,False
2026-08-01,Madrugada,5.955367913345739,0,True,False
2026-08-01,Madrugada,6.741510647544403,0,True,False
2026-08-01,Madrugada,3.376460547044334,0,True,False
2026-08-01,Madrugada,8.221699437581037,0,True,False
2026-08-01,Madrugada,5.704931105374978,0,True,False
2026-08-01,Madrugada,13.131313710705474,0,True,False
2026-08-01,Madrugada,9.747633452379311,0,True,False
2026-08-01,Madrugada,2.518108426798255,1,True,False
2026-08-02,Manhã,4.187958972077454,0,True,False
2026-08-02,Manhã,2.295799928034188,0,True,False
2026-08-02,Manhã,4.750323611137224,0,True,False
2026-08-02,Manhã,1.468938817585051,0,True,False
2026-08-02,Manhã,4.575336026083894,0,True,False
2026-08-02,Manhã,2.3551120228973565,0,True,False
2026-08-02,Manhã,5.448649782384707,0,True,False
2026-08-02,Manhã,4.363547153207372,0,True,False
2026-08-02,Manhã,2.362038618429973,0,True,False
2026-08-02,Manhã,5.649973061299948,0,True,False
2026-08-02,Manhã,3.2936294008271103,0,True,False
2026-08-02,Manhã,3.0439474744535397,0,True,False
2026-08-02,Manhã,4.100382911229137,0,True,False
2026-08-02,Manhã,1.4574846347921115,0,True,False
2026-08-02,Manhã,2.6608525160577736,0,True,False
2026-08-02,Manhã,1.545360943356357,0,True,False
2026-08-02,Manhã,8.522578817040102,0,True,False
2026-08-02,Manhã,1.2884845168281833,0,True,False
2026-08-02,Manhã,4.498407400542138,0,True,False
2026-08-02,Manhã,2.9691056005314267,0,True,False
2026-08-02,Manhã,2.2201510105984252,0,True,False
2026-08-02,Manhã,2.7219255766371533,0,True,False
2026-08-02,Manhã,2.3953540061428957,0,True,False
2026-08-02,Manhã,1.359387849546098,0,True,False
2026-08-02,Manhã,2.4966106315902294,0,True,False
2026-08-02,Manhã,3.3272373534763604,0,True,False
2026-08-02,Manhã,3.765399228642103,0,True,False
2026-08-02,Manhã,1.6663597245487753,0,True,False
2026-08-02,Manhã,2.246779936609839,0,True,False
2026-08-02,Manhã,2.5509920409948323,0,True,False
2026-08-02,Manhã,3.212447769834412,0,True,False
2026-08-02,Manhã,2.4428762032590554,0,True,False
2026-08-02,Manhã,2.4647117200699604,0,True,False
2026-08-02,Manhã,3.1442624997930935,0,True,False
2026-08-02,Manhã,1.5190755787441552,0,True,False
2026-08-02,Manhã,3.0458169084075246,0,True,False
2026-08-02,Manhã,4.5882779153722035,0,True,False
2026-08-02,Manhã,2.300895263421291,0,True,False
2026-08-02,Manhã,3.805660609206228,0,True,False
2026-08-02,Manhã,2.7918834352899298,0,True,False
2026-08-02,Manhã,2.361833048790206,0,True,False
2026-08-02,Manhã,3.8044574102034874,0,True,False
2026-08-02,Manhã,1.790873282593644,0,True,False
2026-08-02,Manhã,7.5026809078279095,0,True,False
2026-08-02,Manhã,2.8120051540771427,0,True,False
2026-08-02,Manhã,5.670777933262211,0,True,False
2026-08-02,Manhã,2.0027928049263597,0,True,False
2026-08-02,Manhã,4.787799067175775,0,True,False
2026-08-02,Manhã,7.211929702454386,0,True,False
2026-08-02,Manhã,2.8278797091563237,0,True,False
2026-08-02,Tarde,6.658837296577556,0,True,False
2026-08-02,Tarde,8.528904499137132,0,True,False
2026-08-02,Tarde,5.753769442724039,0,True,False
2026-08-02,Tarde,4.065498215754518,0,True,False
2026-08-02,Tarde,11.9106205524924,0,True,False
2026-08-02,Tarde,3.1884892438341477,0,True,False
2026-08-02,Tarde,4.660927351415769,0,True,False
2026-08-02,Tarde,9.655922575237291,0,True,False
2026-08-02,Tarde,4.172835096015596,0,True,False
2026-08-02,Tarde,9.654356975009803,0,True,False
2026-08-02,Tarde,2.9497393433223382,0,True,False
2026-08-02,Tarde,4.709296948047255,0,True,False
2026-08-02,Tarde,10.267829383549886,0,True,False
2026-08-02,Tarde,5.300454680519155,0,True,False
2026-08-02,Tarde,5.674046157539616,0,True,False
2026-08-02,Tarde,7.140985583423291,0,True,False
2026-08-02,Tarde,5.284055012931286,0,True,False
2026-08-02,Tarde,5.500469721694061,0,True,False
2026-08-02,Tarde,4.459185101345227,0,True,False
2026-08-02,Tarde,3.511027292263343,0,True,False
2026-08-02,Tarde,3.9664130210793087,0,True,False
2026-08-02,Tarde,7.549992612164884,0,True,False
2026-08-02,Tarde,2.7918069308958144,0,True,False
2026-08-02,Tarde,3.543288005880028,0,True,False
2026-08-02,Tarde,7.4503016192241285,0,True,False
2026-08-02,Tarde,7.631254480805763,0,True,False
2026-08-02,Tarde,4.389673887659541,0,True,False
2026-08-02,Tarde,3.5360547176638812,0,True,False
2026-08-02,Tarde,4.911398980709318,0,True,False
2026-08-02,Tarde,2.407397582070695,0,True,False
2026-08-02,Tarde,9.342674119277733,0,True,False
2026-08-02,Tarde,5.426227271564146,0,True,False
2026-08-02,Tarde,3.8497984229308506,0,True,False
2026-08-02,Tarde,2.374361829349031,0,True,False
2026-08-02,Tarde,6.641519031638573,0,True,False
2026-08-02,Tarde,11.00506741166922,0,True,False
2026-08-02,Tarde,6.07665292703547,0,True,False
2026-08-02,Tarde,6.458094369137759,0,True,False
2026-08-02,Tarde,6.478925002033894,0,True,False
2026-08-02,Tarde,6.655197998318089,0,True,False
2026-08-02,Tarde,3.1257464437822806,0,True,False
2026-08-02,Tarde,4.307453101182719,0,True,False
2026-08-02,Noite,6.35350834584315,0,True,False
2026-08-02,Noite,5.492511485710339,0,True,False
2026-08-02,Noite,4.629807896451003,0,True,False
2026-08-02,Noite,8.385326319083573,0,True,False
2026-08-02,Noite,2.901691458745274,0,True,False
2026-08-02,Noite,12.637788871444766,0,True,False
2026-08-02,Noite,1.9157556526755395,0,True,False
2026-08-02,Noite,3.5058246873377605,0,True,False
2026-08-02,Noite,4.728276194166295,0,True,False
2026-08-02,Noite,12.476295448500952,0,True,False
2026-08-02,Noite,2.804560384991302,0,True,False
2026-08-02,Noite,7.496841615664771,0,True,False
2026-08-02,Noite,9.483084124014395,0,True,False
2026-08-02,Noite,7.822025364832847,0,True,False
2026-08-02,Noite,4.2885463923618845,0,True,False
2026-08-02,Noite,10.896810052494734,0,True,False
2026-08-02,Noite,3.890665219833669,0,True,False
2026-08-02,Noite,7.499347508215363,0,True,False
2026-08-02,Noite,6.359530969423962,1,True,False
2026-08-02,Noite,2.0615424672357827,0,True,False
2026-08-02,Noite,2.5327782690879217,0,True,False
2026-08-02,Noite,4.8277405715742105,0,True,False
2026-08-02,Noite,2.068907407682971,0,True,False
2026-08-02,Noite,3.515253551646726,0,True,False
2026-08-02,Noite,4.231247526321882,0,True,False
2026-08-02,Noite,3.653547089456703,0,True,False
2026-08-02,Noite,7.215340966975758,0,True,False
2026-08-02,Noite,8.901684205131101,0,True,False
2026-08-02,Noite,4.617976201401991,0,True,False
2026-08-02,Madrugada,4.326293595427558,0,True,False
2026-08-02,Madrugada,7.259322496444187,0,True,False
2026-08-02,Madrugada,8.047644789450239,0,True,False
2026-08-02,Madrugada,1.935619952952243,0,True,False
2026-08-02,Madrugada,6.031801383607202,0,True,False
2026-08-02,Madrugada,6.320831450646108,0,True,False
2026-08-02,Madrugada,4.471564323650675,0,True,False
2026-08-02,Madrugada,6.123332470210425,0,True,False
2026-08-02,Madrugada,3.3074532073963248,0,True,False
2026-08-02,Madrugada,4.420529057128843,0,True,False
2026-08-02,Madrugada,12.030920308636427,0,True,False
2026-08-03,Manhã,6.012856632166727,0,False,True
2026-08-03,Manhã,3.0359100926526663,0,False,True
2026-08-03,Manhã,3.364054690532367,0,False,True
2026-08-03,Manhã,4.089297651148236,0,False,True
2026-08-03,Manhã,5.611135456801918,0,False,True
2026-08-03,Manhã,4.681602967601457,0,False,True
2026-08-03,Manhã,2.8726656830162134,0,False,True
2026-08-03,Manhã,3.4591055649429068,0,False,True
2026-08-03,Manhã,3.2477515918032034,0,False,True
2026-08-03,Manhã,12.352701123589057,0,False,True
2026-08-03,Manhã,10.315588250379799,0,False,True
2026-08-03,Manhã,7.07830825150218,0,False,True
2026-08-03,Manhã,1.6628321302081341,0,False,True
2026-08-03,Manhã,5.6249180587702705,0,False,True
2026-08-03,Manhã,6.084539785499737,0,False,True
2026-08-03,Manhã,4.149042883841193,0,False,True
2026-08-03,Manhã,4.191873242537462,0,False,True
2026-08-03,Manhã,5.094406207274378,0,False,True
2026-08-03,Manhã,6.241506110451496,0,False,True
2026-08-03,Manhã,4.521862729641269,0,False,True
2026-08-03,Manhã,7.235450294798171,0,False,True
2026-08-03,Manhã,11.521681591261046,0,False,True
2026-08-03,Manhã,6.2366657284502445,0,False,True
2026-08-03,Manhã,3.578929165649512,0,False,True
2026-08-03,Manhã,4.304105261652366,0,False,True
2026-08-03,Manhã,5.092856205060924,0,False,True
2026-08-03,Manhã,3.157041769587708,0,False,True
2026-08-03,Manhã,5.187330894724126,0,False,True
2026-08-03,Manhã,3.5758730904179847,0,False,True
2026-08-03,Manhã,3.806359642899331,0,False,True
2026-08-03,Manhã,4.468792900113225,0,False,True
2026-08-03,Manhã,2.742421930598027,0,False,True
2026-08-03,Manhã,3.5691259162381823,0,False,True
2026-08-03,Manhã,8.307597315829167,0,False,True
2026-08-03,Manhã,8.289471570279822,0,False,True
2026-08-03,Manhã,5.169625488836257,0,False,True
2026-08-03,Manhã,9.311473977587461,0,False,True
2026-08-03,Manhã,3.7568820905136078,0,False,True
2026-08-03,Manhã,7.535070645928604,0,False,True
2026-08-03,Manhã,2.7145628672718827,0,False,True
2026-08-03,Manhã,5.5860893862346765,0,False,True
2026-08-03,Manhã,3.673142568717156,0,False,True
2026-08-03,Manhã,3.7769053006114053,0,False,True
2026-08-03,Manhã,4.538929923483329,0,False,True
2026-08-03,Manhã,6.189614188079584,0,False,True
2026-08-03,Manhã,4.982449368165401,0,False,True
2026-08-03,Manhã,3.3890082222294846,0,False,True
2026-08-03,Manhã,5.668958618278261,1,False,True
2026-08-03,Manhã,5.22818980783268,0,False,True
2026-08-03,Manhã,5.460687507517621,0,False,True
2026-08-03,Manhã,3.3653500458511765,0,False,True
2026-08-03,Manhã,3.7219325624244797,0,False,True
2026-08-03,Manhã,4.7987008745437985,0,False,True
2026-08-03,Manhã,5.9763523642976875,0,False,True
2026-08-03,Manhã,4.824508453359189,0,False,True
2026-08-03,Manhã,4.35188659679274,0,False,True
2026-08-03,Manhã,7.508079125826245,0,False,True
2026-08-03,Manhã,4.472715799791209,0,False,True
2026-08-03,Manhã,4.293645529373573,0,False,True
2026-08-03,Manhã,3.261530128854364,0,False,True
2026-08-03,Manhã,6.375388092890207,0,False,True
2026-08-03,Manhã,5.144064621131043,0,False,True
2026-08-03,Manhã,4.761419897659152,0,False,True
2026-08-03,Manhã,3.3658834338454224,0,False,True
2026-08-03,Manhã,5.9913217032095565,0,False,True
2026-08-03,Manhã,4.545300922482642,0,False,True
2026-08-03,Manhã,3.4667590287985397,0,False,True
2026-08-03,Manhã,3.496194100581891,0,False,True
2026-08-03,Manhã,2.137788505907952,0,False,True
2026-08-03,Manhã,5.979101241628562,0,False,True
2026-08-03,Manhã,4.655540305768574,1,False,True
2026-08-03,Manhã,4.788273431246584,0,False,True
2026-08-03,Manhã,5.595484276112771,0,False,True
2026-08-03,Manhã,8.245084861265894,0,False,True
2026-08-03,Manhã,6.612051242446495,0,False,True
2026-08-03,Manhã,4.156415922937048,0,False,True
2026-08-03,Manhã,3.4681132675046107,0,False,True
2026-08-03,Manhã,1.7341917876526767,0,False,True
2026-08-03,Manhã,4.419483757089144,0,False,True
2026-08-03,Manhã,4.173521151290011,0,False,True
2026-08-03,Manhã,3.315079997250307,0,False,True
2026-08-03,Tarde,10.953834962272312,0,False,True
2026-08-03,Tarde,9.074459305128636,0,False,True
2026-08-03,Tarde,6.4910547721824345,0,False,True
2026-08-03,Tarde,5.855822139563689,0,False,True
2026-08-03,Tarde,5.6891619805984,0,False,True
2026-08-03,Tarde,3.5322725849285987,0,False,True
2026-08-03,Tarde,6.014421925808036,0,False,True
2026-08-03,Tarde,6.994667357525147,0,False,True
2026-08-03,Tarde,3.4885242908369607,0,False,True
2026-08-03,Tarde,21.052684668151883,0,False,True
2026-08-03,Tarde,5.0399270339627975,0,False,True
2026-08-03,Tarde,8.271462830865579,0,False,True
2026-08-03,Tarde,4.091809669934112,0,False,True
2026-08-03,Tarde,8.058082005238088,0,False,True
2026-08-03,Tarde,8.51544208788155,1,False,True
2026-08-03,Tarde,6.268479987791248,0,False,True
2026-08-03,Tarde,3.325102546440579,0,False,True
2026-08-03,Tarde,4.475557937424159,0,False,True
2026-08-03,Tarde,5.361753553541889,0,False,True
2026-08-03,Tarde,11.538131877226528,0,False,True
2026-08-03,Tarde,11.955794847131607,0,False,True
2026-08-03,Tarde,4.749727199675812,0,False,True
2026-08-03,Tarde,4.024124086848332,0,False,True
2026-08-03,Tarde,12.413794111412804,0,False,True
2026-08-03,Tarde,9.991856934679394,0,False,True
2026-08-03,Tarde,5.233857145084122,0,False,True
2026-08-03,Tarde,4.1324970505429235,0,False,True
2026-08-03,Tarde,4.867861892108749,0,False,True
2026-08-03,Tarde,4.981413819786847,0,False,True
2026-08-03,Tarde,5.576062001431596,0,False,True
2026-08-03,Tarde,10.965896571588253,0,False,True
2026-08-03,Tarde,7.0574591711726296,0,False,True
2026-08-03,Tarde,2.7190958283432787,0,False,True
2026-08-03,Tarde,4.414203352777569,0,False,True
2026-08-03,Tarde,7.407901408370029,0,False,True
2026-08-03,Tarde,10.213925856150029,0,False,True
2026-08-03,Tarde,3.7555372096848396,1,False,True
2026-08-03,Tarde,4.522643045865317,0,False,True
2026-08-03,Tarde,4.063700881027966,0,False,True
2026-08-03,Tarde,8.541574476237162,0,False,True
2026-08-03,Tarde,5.114025369570359,0,False,True
2026-08-03,Tarde,7.073819813253795,0,False,True
2026-08-03,Tarde,4.963267273405099,1,False,True
2026-08-03,Tarde,4.152251721464739,0,False,True
2026-08-03,Tarde,6.431534940853266,0,False,True
2026-08-03,Tarde,16.44271642023248,0,False,True
2026-08-03,Tarde,4.681067912405607,0,False,True
2026-08-03,Tarde,17.738950992267863,0,False,True
2026-08-03,Tarde,2.9247331395065173,0,False,True
2026-08-03,Tarde,5.598733000245463,0,False,True
2026-08-03,Tarde,6.220704775855739,0,False,True
2026-08-03,Tarde,6.871330647727775,0,False,True
2026-08-03,Tarde,3.8301507397728236,0,False,True
2026-08-03,Tarde,10.698895978761161,0,False,True
2026-08-03,Tarde,6.7186314305348285,0,False,True
2026-08-03,Tarde,7.971142089141938,0,False,True
2026-08-03,Tarde,3.9122123483360833,0,False,True
2026-08-03,Tarde,3.174523604469186,0,False,True
2026-08-03,Tarde,6.426306507270383,0,False,True
2026-08-03,Tarde,3.367175148036405,0,False,True
2026-08-03,Tarde,4.56782405272036,0,False,True
2026-08-03,Tarde,9.306229998351586,0,False,True
2026-08-03,Tarde,5.69157637961454,0,False,True
2026-08-03,Tarde,12.996469106156795,0,False,True
2026-08-03,Noite,6.682336564589696,0,False,True
2026-08-03,Noite,3.2881143424248744,0,False,True
2026-08-03,Noite,8.89374408127664,0,False,True
2026-08-03,Noite,4.178253644794522,1,False,True
2026-08-03,Noite,4.177132863644694,0,False,True
2026-08-03,Noite,9.582550988936756,0,False,True
2026-08-03,Noite,4.679244067732839,0,False,True
2026-08-03,Noite,4.7610698939374405,0,False,True
2026-08-03,Noite,9.892862919941772,0,False,True
2026-08-03,Noite,9.506397267195943,0,False,True
2026-08-03,Noite,3.2836877307711183,0,False,True
2026-08-03,Noite,6.482543675759809,0,False,True
2026-08-03,Noite,6.087645755797493,0,False,True
2026-08-03,Noite,5.338537189573179,0,False,True
2026-08-03,Noite,6.25380720641429,0,False,True
2026-08-03,Noite,5.687582174862454,0,False,True
2026-08-03,Noite,8.607237255566154,0,False,True
2026-08-03,Noite,3.3651043609182425,0,False,True
2026-08-03,Noite,3.9075866618441277,0,False,True
2026-08-03,Noite,7.739162005007694,0,False,True
2026-08-03,Noite,12.894316771204391,0,False,True
2026-08-03,Noite,2.666147229707209,0,False,True
2026-08-03,Noite,7.220429749100831,0,False,True
2026-08-03,Noite,3.736072990146214,0,False,True
2026-08-03,Noite,10.136185296334123,0,False,True
2026-08-03,Noite,6.669508044792672,0,False,True
2026-08-03,Noite,14.062159875711146,0,False,True
2026-08-03,Noite,20.914310109632048,0,False,True
2026-08-03,Noite,18.165365603130997,0,False,True
2026-08-03,Noite,3.120607871576356,0,False,True
2026-08-03,Noite,6.400638254754996,0,False,True
2026-08-03,Noite,13.224152864488373,0,False,True
2026-08-03,Noite,2.22861406254195,0,False,True
2026-08-03,Noite,6.876635807129068,0,False,True
2026-08-03,Noite,4.685367788240122,0,False,True
2026-08-03,Noite,3.6043907667188093,0,False,True
2026-08-03,Noite,13.958483143918324,0,False,True
2026-08-03,Noite,5.831178887126042,0,False,True
2026-08-03,Noite,4.3038592946428444,0,False,True
2026-08-03,Noite,6.400593758050755,0,False,True
2026-08-03,Noite,6.661292826759749,0,False,True
2026-08-03,Noite,1.3738541904527195,0,False,True
2026-08-03,Noite,5.1133056797448795,0,False,True
2026-08-03,Noite,10.427362194317306,0,False,True
2026-08-03,Noite,3.1836296785242086,0,False,True
2026-08-03,Noite,2.479368296818128,0,False,True
2026-08-03,Noite,4.303106394269748,0,False,True
2026-08-03,Noite,5.25230871569699,0,False,True
2026-08-03,Madrugada,5.10575265843621,0,False,True
2026-08-03,Madrugada,3.664677777404857,0,False,True
2026-08-03,Madrugada,12.651051045214482,0,False,True
2026-08-03,Madrugada,11.406511852630596,0,False,True
2026-08-03,Madrugada,4.774375759758118,0,False,True
2026-08-03,Madrugada,7.170870545503045,0,False,True
2026-08-03,Madrugada,12.299105849592637,0,False,True
2026-08-03,Madrugada,8.213154078087275,0,False,True
2026-08-03,Madrugada,6.821937528420494,0,False,True
2026-08-03,Madrugada,6.929299559792502,0,False,True
2026-08-03,Madrugada,9.051687089408698,0,False,True
2026-08-03,Madrugada,4.9755589892080305,0,False,True
2026-08-03,Madrugada,4.3737354445462335,0,False,True
2026-08-03,Madrugada,14.298212994656087,1,False,True
2026-08-03,Madrugada,3.262487353663266,0,False,True
2026-08-03,Madrugada,9.292416534340497,0,False,True
2026-08-03,Madrugada,15.205142675570478,0,False,True
2026-08-03,Madrugada,5.461657117978797,0,False,True
2026-08-03,Madrugada,3.932795147002919,0,False,True
2026-08-03,Madrugada,10.829220947183417,0,False,True
2026-08-03,Madrugada,7.264656219211482,0,False,True
2026-08-03,Madrugada,3.516067646182551,0,False,True
2026-08-03,Madrugada,2.8163930231720196,0,False,True
2026-08-03,Madrugada,9.591782091391316,0,False,True
2026-08-03,Madrugada,4.624705426230728,0,False,True
2026-08-03,Madrugada,6.556263278169942,0,False,True
2026-08-04,Manhã,4.822587391869404,0,False,False
2026-08-04,Manhã,5.011442971302384,0,False,False
2026-08-04,Manhã,6.880392317598367,0,False,False
2026-08-04,Manhã,4.930192524852418,0,False,False
2026-08-04,Manhã,2.1519475084328845,0,False,False
2026-08-04,Manhã,3.961177103224027,0,False,False
2026-08-04,Manhã,4.5596127537642195,0,False,False
2026-08-04,Manhã,6.2046105898732105,0,False,False
2026-08-04,Manhã,6.440952283288204,0,False,False
2026-08-04,Manhã,9.929305932411538,0,False,False
2026-08-04,Manhã,3.740335121463694,0,False,False
2026-08-04,Manhã,5.064936115145638,0,False,False
2026-08-04,Manhã,6.800358474367272,0,False,False
2026-08-04,Manhã,4.783950759360131,0,False,False
2026-08-04,Manhã,4.553444624845319,0,False,False
2026-08-04,Manhã,3.848126114996174,0,False,False
2026-08-04,Manhã,5.443430081077971,0,False,False
2026-08-04,Manhã,8.23841721422122,0,False,False
2026-08-04,Manhã,3.415203628372085,0,False,False
2026-08-04,Manhã,4.443183479851545,0,False,False
2026-08-04,Manhã,3.3920095818625593,0,False,False
2026-08-04,Manhã,4.541396926702069,0,False,False
2026-08-04,Manhã,2.4874832935081512,0,False,False
2026-08-04,Manhã,5.17231878374976,0,False,False
2026-08-04,Manhã,7.329476300678406,0,False,False
2026-08-04,Manhã,7.7298370885879,0,False,False
2026-08-04,Manhã,2.904752153739728,0,False,False
2026-08-04,Manhã,8.44310271343915,0,False,False
2026-08-04,Manhã,3.7497439258378766,0,False,False
2026-08-04,Manhã,12.44589461869687,0,False,False
2026-08-04,Manhã,5.32123315469872,0,False,False
2026-08-04,Manhã,5.226889132425273,1,False,False
